year,dam_id,dam_age,dam_FL,dam_POH,dam_wt,egg_wt,sire_id,sire_age,sire_FL,sire_POH,sire_wt,spawn_date,spawn_doy,cross_type,progeny_mat_status,progeny_length,progeny_wt
2015,F15-173,4,69,59,3.7,0.190005929,M15-109,4,79,67,6,9/29/2015,272,4x4,Non-Maturing,128,22
2015,F15-173,4,69,59,3.7,0.190005929,M15-109,4,79,67,6,9/29/2015,272,4x4,Non-Maturing,138,24.3
2015,F15-173,4,69,59,3.7,0.190005929,M15-109,4,79,67,6,9/29/2015,272,4x4,Non-Maturing,130,22.8
2015,F15-173,4,69,59,3.7,0.190005929,M15-109,4,79,67,6,9/29/2015,272,4x4,Non-Maturing,141,26.4
2015,F15-173,4,69,59,3.7,0.190005929,M15-109,4,79,67,6,9/29/2015,272,4x4,Non-Maturing,136,22.1
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,146,31
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,141,27.8
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,139,27.5
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,139,26.4
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,154,39.6
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,143,29.6
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,159,44
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,133,24.8
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,146,33.2
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,138,25.7
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,133,24.1
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,133,22.6
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,129,21.6
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,129,19.8
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,135,25.9
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,144,30
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,124,19.2
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,138,26.7
2015,F15-201,4,72,62,4.2,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,126,19
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Minijack,130,23.2
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Minijack,143,30.9
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Minijack,124,20.7
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,129,21.2
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,122,17.4
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,127,21.2
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,134,24.5
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,139,27.9
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,133,22.8
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,122,18.1
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,123,18.2
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,125,19.4
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,132,24.4
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,143,28
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,119,18.3
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,115,15.7
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,132,23.6
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,130,22.3
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,114,14
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,126,20.7
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,121,18.3
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,130,23.4
2015,F15-201,4,72,62,4.2,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,132,23.3
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Minijack,143,30.9
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Minijack,134,24.7
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Minijack,135,25
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Minijack,132,23.5
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,148,34.9
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,137,25.5
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,149,34.2
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,131,22.6
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,123,19.9
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,129,21.7
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,133,24.3
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,130,22.3
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,132,24.8
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,136,24.4
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,135,24.5
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,129,20.7
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,125,19.1
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,130,21.7
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,122,17.8
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,133,24.6
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,133,25.1
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,141,29.5
2015,F15-201,4,72,62,4.2,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,108,12.5
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,142,29.8
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,152,36
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,147,32.4
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,151,34.8
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,147,32
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,143,29.9
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,137,27.5
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,143,27.2
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,143,30.1
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,145,30.3
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,135,26.2
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,136,26.4
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,139,26.2
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,132,23.9
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,152,35.6
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,143,28
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,148,31.7
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,140,36.2
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,133,22.9
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,142,30.2
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,149,31.7
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,138,27.3
2015,F15-202,4,74,64,4.7,0.174610063,micro15-007,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,145,30.7
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Minijack,133,25.1
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Minijack,142,28.7
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Minijack,148,33.1
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Minijack,144,33.9
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Minijack,143,29.4
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Minijack,151,34.8
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,135,25.6
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,134,25.7
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,139,27.9
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,143,28.1
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,142,28.1
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,132,23.4
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,131,22.4
2015,F15-202,4,74,64,4.7,0.174610063,M15-127,3,45,38,1,9/29/2015,272,4x3,Non-Maturing,131,23
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Minijack,147,34.3
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Minijack,153,38.8
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Minijack,140,27.4
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,144,30.1
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,139,25
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,143,30.8
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,143,29.6
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,136,26.6
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,135,25.1
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,133,24.1
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,138,26.7
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,130,23.7
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,139,27.9
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,143,31.4
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,145,32.1
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,142,29.9
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,143,30.6
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,128,21.2
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,138,26.6
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,124,19.3
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,143,28.7
2015,F15-202,4,74,64,4.7,0.174610063,M15-128,4,71,59,3.4,9/29/2015,272,4x4,Non-Maturing,144,30.8
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,152,36.5
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,148,33.1
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,157,27.6
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,148,32.6
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,138,25.4
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,139,26.1
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,139,29.7
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,158,40
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,145,28.6
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,144,28.5
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,138,24.3
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,142,29.1
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,147,32.5
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,140,26.4
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,152,35.3
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,146,31.4
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,144,30.1
2015,F15-210,4,70,60,4,0.224002067,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,145,29.7
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Minijack,150,34.2
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,135,25.3
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,143,28.5
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,141,30.5
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,151,35
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,134,24.9
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,136,26.3
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,137,26
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,141,29
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,143,31.8
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,142,31
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,144,30
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,147,31.3
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,142,30.6
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,143,27.8
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,145,32.2
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,153,35.8
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,146,31.6
2015,F15-210,4,70,60,4,0.224002067,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Non-Maturing,137,25.4
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Minijack,139,25.5
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Minijack,141,28.6
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Minijack,143,30.6
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Minijack,151,35.1
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Minijack,146,32.1
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Minijack,137,24.3
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Minijack,158,43.4
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Minijack,146,34.4
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Non-Maturing,138,27.4
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Non-Maturing,124,17.8
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Non-Maturing,133,23.4
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Non-Maturing,143,28.3
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Non-Maturing,133,22.3
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Non-Maturing,139,26.7
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Non-Maturing,130,21.3
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Non-Maturing,139,27
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Non-Maturing,132,20.9
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Non-Maturing,139,28.4
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Non-Maturing,138,25.2
2015,F15-210,4,70,60,4,0.224002067,M15-137,4,77,66,5.3,9/29/2015,272,4x4,Non-Maturing,132,22.3
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,145,30.7
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,152,38.5
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,147,32.2
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,155,38.7
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,151,35.1
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,158,40.6
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,152,35.5
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,153,35.5
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,158,39.8
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,152,35.3
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,153,38.1
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,151,34.3
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,144,33.1
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,139,27.3
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,150,24.6
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,141,29.2
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,149,34.9
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,143,39.7
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,139,27.5
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,145,30.5
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Minijack,148,32.9
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,139,25.7
2015,F15-211,4,72,62,4.8,0.176894813,micro15-008,1,NA,NA,NA,9/29/2015,272,4x1,Non-Maturing,145,32.4
2015,F15-211,4,72,62,4.8,0.176894813,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Minijack,151,25.2
2015,F15-211,4,72,62,4.8,0.176894813,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Minijack,141,29.4
2015,F15-211,4,72,62,4.8,0.176894813,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Minijack,153,36.4
2015,F15-211,4,72,62,4.8,0.176894813,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Minijack,149,26.4
2015,F15-211,4,72,62,4.8,0.176894813,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Minijack,147,31.8
2015,F15-211,4,72,62,4.8,0.176894813,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Minijack,141,28.5
2015,F15-211,4,72,62,4.8,0.176894813,M15-136,3,46,39,1.1,9/29/2015,272,4x3,Minijack,140,30.4
